season,week,home_team,away_team,p_home,actual,home_elo_post,away_elo_post,model
2025,1,PHI,DAL,0.5784967523447427,1,1508.430064953105,1491.569935046895,HFA
2025,1,LAC,KC,0.5784967523447427,1,1508.430064953105,1491.569935046895,HFA
2025,1,ATL,TB,0.5784967523447427,0,1488.430064953105,1511.569935046895,HFA
2025,1,CLE,CIN,0.5784967523447427,0,1488.430064953105,1511.569935046895,HFA
2025,1,IND,MIA,0.5784967523447427,1,1508.430064953105,1491.569935046895,HFA
2025,1,JAX,CAR,0.5784967523447427,1,1508.430064953105,1491.569935046895,HFA
2025,1,NE,LV,0.5784967523447427,0,1488.430064953105,1511.569935046895,HFA
2025,1,NO,ARI,0.5784967523447427,0,1488.430064953105,1511.569935046895,HFA
2025,1,NYJ,PIT,0.5784967523447427,0,1488.430064953105,1511.569935046895,HFA
2025,1,WAS,NYG,0.5784967523447427,1,1508.430064953105,1491.569935046895,HFA
2025,1,DEN,TEN,0.5784967523447427,1,1508.430064953105,1491.569935046895,HFA
2025,1,SEA,SF,0.5784967523447427,0,1488.430064953105,1511.569935046895,HFA
2025,1,GB,DET,0.5784967523447427,1,1508.430064953105,1491.569935046895,HFA
2025,1,LAR,HOU,0.5784967523447427,1,1508.430064953105,1491.569935046895,HFA
2025,1,BUF,BAL,0.5784967523447427,1,1508.430064953105,1491.569935046895,HFA
2025,1,CHI,MIN,0.5784967523447427,0,1488.430064953105,1511.569935046895,HFA
2025,2,GB,WAS,0.5784967523447427,1,1516.8601299062102,1500.0,HFA
2025,2,BAL,CLE,0.5828976542102174,1,1499.9119819626906,1480.0880180373094,HFA
2025,2,CIN,JAX,0.5828976542102174,1,1519.9119819626906,1500.0880180373094,HFA
2025,2,DAL,NYG,0.5784967523447427,1,1500.0,1483.1398700937898,HFA
2025,2,DET,CHI,0.5828976542102174,1,1499.9119819626906,1480.0880180373094,HFA
2025,2,MIA,NE,0.5828976542102174,0,1479.9119819626906,1500.0880180373094,HFA
2025,2,NO,SF,0.5457223240992176,0,1477.5156184711207,1522.4843815288793,HFA
