season,week,home_team,away_team,p_home,actual,home_elo_post,away_elo_post,model
2025,1,PHI,DAL,0.5784967523447427,1,1513.5676661398095,1486.4323338601905,MOV_HFA
2025,1,LAC,KC,0.5784967523447427,1,1516.4041489494427,1483.5958510505573,MOV_HFA
2025,1,ATL,TB,0.5784967523447427,0,1483.9606642859662,1516.0393357140338,MOV_HFA
2025,1,CLE,CIN,0.5784967523447427,0,1491.9803321429831,1508.0196678570169,MOV_HFA
2025,1,IND,MIA,0.5784967523447427,1,1525.2901948593155,1474.7098051406845,MOV_HFA
2025,1,JAX,CAR,0.5784967523447427,1,1523.8841725163982,1476.1158274836018,MOV_HFA
2025,1,NE,LV,0.5784967523447427,0,1475.9409964289493,1524.0590035710507,MOV_HFA
2025,1,NO,ARI,0.5784967523447427,0,1475.9409964289493,1524.0590035710507,MOV_HFA
2025,1,NYJ,PIT,0.5784967523447427,0,1487.2891271783894,1512.7108728216106,MOV_HFA
2025,1,WAS,NYG,0.5784967523447427,1,1523.3731030167282,1476.6268969832718,MOV_HFA
2025,1,DEN,TEN,0.5784967523447427,1,1518.5227459035034,1481.4772540964966,MOV_HFA
2025,1,SEA,SF,0.5784967523447427,0,1481.3789078911275,1518.6210921088725,MOV_HFA
2025,1,GB,DET,0.5784967523447427,1,1522.829039091561,1477.170960908439,MOV_HFA
2025,1,LAR,HOU,0.5784967523447427,1,1515.1046487059336,1484.8953512940664,MOV_HFA
2025,1,BUF,BAL,0.5784967523447427,1,1505.843275754182,1494.156724245818,MOV_HFA
2025,1,CHI,MIN,0.5784967523447427,0,1483.9606642859662,1516.0393357140338,MOV_HFA
2025,2,GB,WAS,0.5777328921058533,1,1542.2751580495365,1503.9269840587529,MOV_HFA
2025,2,BAL,CLE,0.5815485949016242,1,1519.2638085517206,1466.8732478370805,MOV_HFA
2025,2,CIN,JAX,0.5560835097008618,1,1522.3087884458591,1509.595051927556,MOV_HFA
2025,2,DAL,NYG,0.5921957797270986,1,1497.7390676802947,1465.3201631631675,MOV_HFA
2025,2,DET,CHI,0.5689383045972556,1,1503.0346626326036,1458.0969625618015,MOV_HFA
2025,2,MIA,NE,0.5767676410756977,0,1452.2630450123665,1498.3877565572673,MOV_HFA
2025,2,NO,SF,0.5177223402468736,0,1457.3883183175844,1537.1737702202374,MOV_HFA
2025,2,NYJ,BUF,0.5522582548743057,0,1454.1536318859312,1538.9787710466403,MOV_HFA
2025,2,PIT,SEA,0.6217462392146526,0,1479.036472258815,1515.0533084539231,MOV_HFA
2025,2,TEN,LAR,0.530718913232131,0,1452.7329849023563,1543.848917900074,MOV_HFA
2025,2,ARI,CAR,0.6439588601393653,1,1536.8178052466515,1463.357025808001,MOV_HFA
2025,2,IND,DEN,0.5879657008339605,1,1531.0022031145343,1512.8107376482847,MOV_HFA
2025,2,KC,PHI,0.5359562787679037,0,1468.7359877093024,1528.4275294810643,MOV_HFA
2025,2,MIN,ATL,0.6227565946190512,0,1480.7512898345597,1519.2487101654403,MOV_HFA
2025,2,HOU,TB,0.534277714217268,0,1477.4886894691522,1523.445997538948,MOV_HFA
2025,2,LV,LAC,0.5892026937231696,0,1494.7767297369364,1545.686422783557,MOV_HFA
2025,3,BUF,MIA,0.6933400931626846,1,1553.68553786588,1437.556278193127,MOV_HFA
2025,3,CAR,ATL,0.4987167658742777,1,1493.4340198555444,1489.171716117897,MOV_HFA
2025,3,CLE,GB,0.47067299181255695,1,1481.5493087698549,1527.599097116762,MOV_HFA
2025,3,JAX,HOU,0.6227940424187816,1,1525.282606686826,1461.801134709882,MOV_HFA
2025,3,MIN,CIN,0.5193356672606139,1,1509.5911497989227,1493.468928481496,MOV_HFA
2025,3,NE,PIT,0.6053960807924678,0,1473.2100413658668,1504.2141874502154,MOV_HFA
2025,3,PHI,LAR,0.5567130916962528,1,1546.8633137212569,1525.4131336598814,MOV_HFA
2025,3,TB,NYJ,0.6716118707798197,1,1530.6614222232283,1446.9382072016508,MOV_HFA
2025,3,TEN,IND,0.46656288273134994,0,1424.7392119384754,1558.9959760784152,MOV_HFA
2025,3,WAS,LV,0.5912846387670433,1,1527.5537708012741,1471.1499429944151,MOV_HFA
2025,3,LAC,DEN,0.6238338438442588,1,1556.115963206014,1502.3811972258277,MOV_HFA
2025,3,SEA,NO,0.6566840437745758,1,1535.6522658274487,1436.789360944059,MOV_HFA
2025,3,CHI,DAL,0.5220874033190783,1,1485.7238640055887,1470.1121662365076,MOV_HFA
2025,3,SF,ARI,0.5789963205755296,1,1543.0101204882062,1530.9814549786827,MOV_HFA
2025,3,NYG,KC,0.5736948874749038,0,1435.0398892080987,1499.0162616643713,MOV_HFA
2025,3,BAL,DET,0.6010945744688806,0,1492.849013105191,1529.4494580791331,MOV_HFA
2025,4,ARI,SEA,0.5719271181613853,0,1515.124268201109,1551.5094526050223,MOV_HFA
2025,4,PIT,MIN,0.5709316247546468,1,1516.1104888329655,1497.6948484161726,MOV_HFA
2025,4,ATL,WAS,0.5238969252135542,1,1508.9722863545458,1507.7532005646253,MOV_HFA
2025,4,BUF,NO,0.7289919049792184,1,1567.5879786496885,1422.8869201602504,MOV_HFA
2025,4,DET,CLE,0.643902070604206,1,1550.8153338428808,1460.1834330061072,MOV_HFA
2025,4,HOU,TEN,0.6294716898402323,1,1484.0328333194682,1402.5075133288892,MOV_HFA
2025,4,NE,CAR,0.5498802507511248,1,1500.2172263207992,1466.426834900612,MOV_HFA
2025,4,NYG,LAC,0.40603899736204907,1,1451.5079849817407,1539.6478674323719,MOV_HFA
2025,4,TB,PHI,0.555604027710277,0,1509.0383118956795,1568.4864240488057,MOV_HFA
2025,4,LAR,IND,0.5307827864734638,1,1544.927328977448,1539.4817807608486,MOV_HFA
2025,4,SF,JAX,0.6031609330430272,0,1521.3957342232407,1546.8969929517916,MOV_HFA
2025,4,KC,BAL,0.5871284243033844,1,1522.883308505003,1468.9819662645593,MOV_HFA
2025,4,LV,CHI,0.5579166691436032,0,1463.4155756703294,1493.4582313296744,MOV_HFA
2025,4,DAL,GB,0.496421079890871,0,1467.6300608370532,1530.0812025162165,MOV_HFA
2025,4,MIA,NYJ,0.565275008468364,1,1454.4749936545147,1430.019491740263,MOV_HFA
2025,4,DEN,CIN,0.5909535243128559,1,1526.9239857670564,1468.9261399402674,MOV_HFA
2025,5,LAR,SF,0.6111299034096522,0,1527.9832101972772,1538.3398530034115,MOV_HFA
2025,5,CLE,MIN,0.5251468614739117,0,1443.2796076370694,1514.5986737852104,MOV_HFA
2025,5,BAL,HOU,0.557239390758688,0,1435.547602819038,1517.4671967649895,MOV_HFA
2025,5,CAR,MIA,0.595176246635548,1,1477.6509326313426,1443.2508959237841,MOV_HFA
2025,5,IND,LV,0.6801535892605158,1,1558.6725654052177,1444.2247910259603,MOV_HFA
2025,5,NO,NYG,0.5378895617728585,1,1446.5927175923898,1427.8021875496013,MOV_HFA
2025,5,NYJ,DAL,0.5250045267468277,0,1400.9070591406012,1496.742493436715,MOV_HFA
2025,5,PHI,DEN,0.6354936387193317,0,1548.0306729434938,1547.379736872368,MOV_HFA
2025,5,ARI,TEN,0.7240977184339997,0,1505.0861423614608,1412.5456391685375,MOV_HFA
2025,5,SEA,TB,0.6367044738590554,0,1533.85625616881,1526.6915083318918,MOV_HFA
2025,5,CIN,DET,0.4613804154880289,0,1444.573952595575,1575.1675211875731,MOV_HFA
2025,5,LAC,WAS,0.6225077199427431,0,1503.6622927764752,1543.738775220522,MOV_HFA
2025,5,BUF,NE,0.6691676057861667,0,1549.0347130787793,1518.7704918917084,MOV_HFA
2025,5,JAX,KC,0.611789210022611,1,1557.6604815332228,1512.1198199235719,MOV_HFA
2025,6,NYG,PHI,0.40721623670881685,1,1462.0694965087262,1513.7633639843689,MOV_HFA
2025,6,NYJ,DEN,0.3713197894995265,0,1392.7483294652045,1555.5384665477648,MOV_HFA
2025,6,BAL,LAR,0.44633335438333765,0,1411.3737402171096,1552.1570727992057,MOV_HFA
2025,6,CAR,DAL,0.5514931818028129,1,1490.0861820911543,1484.3072439769032,MOV_HFA
2025,6,IND,ARI,0.6513716005714834,1,1569.8944806730472,1493.8642270936314,MOV_HFA
2025,6,JAX,SEA,0.6115028035696944,0,1530.788301750956,1560.7284359510768,MOV_HFA
2025,6,MIA,LAC,0.4922130035900562,0,1432.4358708360587,1514.4773178642006,MOV_HFA
2025,6,NO,NE,0.4752993190388104,0,1428.0949222172558,1537.2682872668424,MOV_HFA
2025,6,PIT,CLE,0.6760885108102563,1,1533.6538603017575,1425.7362361682774,MOV_HFA
2025,6,LV,TEN,0.6222161437962371,1,1462.342513484571,1394.4279167099266,MOV_HFA
2025,6,GB,CIN,0.6918590086571639,1,1544.271619580345,1430.3835355314466,MOV_HFA
2025,6,TB,SF,0.5620662760941153,1,1548.455996785895,1516.5753645494083,MOV_HFA
2025,6,KC,DET,0.488420497745792,1,1539.1215726256698,1548.1657684854752,MOV_HFA
2025,6,ATL,BUF,0.5214836603269554,1,1531.9209277317211,1526.086071701604,MOV_HFA
2025,6,WAS,CHI,0.647037749784443,0,1534.7689273809433,1502.4280791692531,MOV_HFA
2025,7,CIN,PIT,0.43097695219521986,1,1442.886249788521,1521.1511460446832,MOV_HFA
2025,7,JAX,LAR,0.5482486274717884,0,1497.8933841026487,1585.051990447513,MOV_HFA
2025,7,CHI,NO,0.6779794246103232,1,1518.947408527956,1411.575592858553,MOV_HFA
