season,week,home_team,away_team,p_home,actual,home_elo_post,away_elo_post,model
2025,1,PHI,DAL,0.5,1,1516.094379124341,1483.905620875659,MOV
2025,1,LAC,KC,0.5,1,1519.4591014905532,1480.5408985094468,MOV
2025,1,ATL,TB,0.5,0,1486.137056388801,1513.862943611199,MOV
2025,1,CLE,CIN,0.5,0,1493.0685281944006,1506.9314718055994,MOV
2025,1,IND,MIA,0.5,1,1530.0,1470.0,MOV
2025,1,JAX,CAR,0.5,1,1528.332133440562,1471.667866559438,MOV
2025,1,NE,LV,0.5,0,1479.2055845832017,1520.7944154167983,MOV
2025,1,NO,ARI,0.5,0,1479.2055845832017,1520.7944154167983,MOV
2025,1,NYJ,PIT,0.5,0,1489.0138771133188,1510.9861228866812,MOV
2025,1,WAS,NYG,0.5,1,1527.725887222398,1472.274112777602,MOV
2025,1,DEN,TEN,0.5,1,1521.9722457733621,1478.0277542266379,MOV
2025,1,SEA,SF,0.5,0,1483.905620875659,1516.094379124341,MOV
2025,1,GB,DET,0.5,1,1527.0805020110222,1472.9194979889778,MOV
2025,1,LAR,HOU,0.5,1,1517.9175946922805,1482.0824053077195,MOV
2025,1,BUF,BAL,0.5,1,1506.9314718055994,1493.0685281944006,MOV
2025,1,CHI,MIN,0.5,0,1486.137056388801,1513.862943611199,MOV
2025,2,GB,WAS,0.49907121708892777,1,1550.149124974676,1504.6572642587441,MOV
2025,2,BAL,CLE,0.5,1,1523.0685281944006,1463.0685281944006,MOV
2025,2,CIN,JAX,0.4692408631903877,1,1524.015949348643,1511.2476558975184,MOV
2025,2,DAL,NYG,0.5167328348693386,1,1497.3046317943597,1458.8751018589014,MOV
2025,2,DET,CHI,0.4809875756577372,1,1504.0602434495136,1454.9963109282653,MOV
2025,2,MIA,NE,0.4867551981141913,0,1451.0563623976834,1498.1492221855183,MOV
2025,2,NO,SF,0.44711134635349464,0,1463.183264810638,1532.1166988969046,MOV
2025,2,NYJ,BUF,0.4742373435902696,0,1460.5596364979026,1535.3857124210156,MOV
2025,2,PIT,SEA,0.5388932448488188,0,1481.7991236849718,1513.0926200773683,MOV
2025,2,TEN,LAR,0.44284482135628495,0,1454.0428340760186,1541.9025148428998,MOV
2025,2,ARI,CAR,0.5702313579996522,1,1536.1952560944264,1456.2670258818098,MOV
2025,2,IND,DEN,0.5115508115180025,1,1536.771343556862,1515.2009022165003,MOV
2025,2,KC,PHI,0.4490122797400434,0,1468.0916346799027,1528.5436429538852,MOV
2025,2,MIN,ATL,0.5398162745660392,0,1483.2746501624147,1516.7253498375853,MOV
2025,2,HOU,TB,0.4543912619915905,0,1475.7832048653086,1520.1621440536098,MOV
2025,2,LV,LAC,0.501921661751357,0,1495.8498459176265,1544.403670989725,MOV
2025,3,BUF,MIA,0.6190313338066258,1,1553.6561716960034,1432.7859031226956,MOV
2025,3,CAR,ATL,0.41386117112513204,1,1491.435355614302,1481.5570201050932,MOV
2025,3,CLE,GB,0.3772408015949611,1,1480.3350794960895,1532.882573672987,MOV
2025,3,JAX,HOU,0.5508609254396463,1,1529.9268248901672,1457.1040358726598,MOV
2025,3,MIN,CIN,0.441635826308815,1,1516.7765005838858,1490.514098927172,MOV
2025,3,NE,PIT,0.5235123290590894,0,1476.3769564929776,1503.5713893775126,MOV
2025,3,PHI,LAR,0.4807845063964132,1,1550.1372082835471,1520.3089495132378,MOV
2025,3,TB,NYJ,0.584943259079541,1,1529.2818727750048,1451.4399077765077,MOV
2025,3,TEN,IND,0.383144267054661,0,1431.054178052739,1559.7599995801415,MOV
2025,3,WAS,LV,0.5126721795483536,1,1532.8284356401548,1467.6786745362158,MOV
2025,3,LAC,DEN,0.541927472694214,1,1557.104138221484,1502.5004349847413,MOV
2025,3,SEA,NO,0.5713353291740259,1,1538.8125003269267,1437.4633845610797,MOV
2025,3,CHI,DAL,0.43941261360077566,1,1487.4024299178882,1464.8985128047368,MOV
2025,3,SF,ARI,0.49413075397359457,1,1539.1295357292083,1529.1824192621227,MOV
2025,3,NYG,KC,0.4867394534024365,0,1433.184435416609,1493.7823011221951,MOV
2025,3,BAL,DET,0.527327860112203,0,1499.8953735033476,1527.2333981405666,MOV
2025,4,ARI,SEA,0.4861447472987363,0,1515.7036248247568,1552.2912947642926,MOV
2025,4,PIT,MIN,0.48100546273326017,1,1517.9609733868108,1502.3869165745875,MOV
2025,4,ATL,WAS,0.4267454907314548,1,1505.3980049156592,1508.9874508295889,MOV
2025,4,BUF,NO,0.6612477237123133,1,1571.033820364058,1420.085735893025,MOV
2025,4,DET,CLE,0.5670851529626341,1,1553.2082889628086,1454.3601886738475,MOV
2025,4,HOU,TEN,0.5374186672513125,1,1484.858915837581,1403.2992980878178,MOV
2025,4,NE,CAR,0.4783427809241809,1,1507.6763896375267,1460.1359224697528,MOV
2025,4,NYG,LAC,0.32886143014789737,1,1451.7923477149297,1538.4962259231631,MOV
2025,4,TB,PHI,0.47002275540056965,0,1510.9894317745866,1568.4296492839653,MOV
2025,4,LAR,IND,0.4434681298240162,1,1543.4544593154922,1536.6144897778872,MOV
2025,4,SF,JAX,0.5132406691365946,0,1520.7374591508396,1548.3189014685358,MOV
2025,4,KC,BAL,0.4912034893816958,1,1523.1945224183403,1470.4831522072025,MOV
2025,4,LV,CHI,0.47164568765852205,0,1461.1402769637405,1493.9408274903635,MOV
2025,4,DAL,GB,0.40339290842844816,0,1462.8815482625946,1534.8995382151293,MOV
2025,4,MIA,NYJ,0.47318049503038767,1,1453.288771551509,1430.9370393476943,MOV
2025,4,DEN,CIN,0.5172428838509409,1,1531.465861953685,1461.5486719582284,MOV
2025,5,LAR,SF,0.5326458822347465,0,1528.686379655177,1535.5055388111548,MOV
2025,5,CLE,MIN,0.43132086889822707,0,1440.4765054972709,1516.2705997511641,MOV
2025,5,BAL,HOU,0.4793234114538274,0,1441.723747519973,1513.6183205248105,MOV
2025,5,CAR,MIA,0.509852566748742,1,1473.725694926425,1439.6989990948368,MOV
2025,5,IND,LV,0.6069392427775556,1,1560.1981352112339,1437.5566315303938,MOV
2025,5,NO,NYG,0.4544967675755114,1,1448.0694992030326,1423.8085844049222,MOV
2025,5,NYJ,DAL,0.4541572628449409,0,1405.7532132459507,1488.0653743643381,MOV
2025,5,PHI,DEN,0.5529953669709902,0,1550.6294151038949,1549.2660961337554,MOV
2025,5,ARI,TEN,0.6563456765886982,0,1506.6047417207535,1412.398181191821,MOV
2025,5,SEA,TB,0.5591597474120436,0,1536.788094668242,1526.4926318706373,MOV
2025,5,CIN,DET,0.37106861591955215,0,1441.9632449455748,1572.7937159754622,MOV
2025,5,LAC,WAS,0.5423647221942115,0,1507.1435124129762,1540.3401643397758,MOV
2025,5,BUF,NE,0.5901812462451207,0,1554.6705216898918,1524.039688311693,MOV
2025,5,JAX,KC,0.5360939946147655,1,1561.1811070556398,1510.3323168312363,MOV
2025,6,NYG,PHI,0.32518608457367076,1,1462.817846064594,1511.620153444223,MOV
