season,week,home_team,away_team,p_home,actual,home_elo_post,away_elo_post,model
2025,1,PHI,DAL,0.5714631174083814,1,1520.691105171578,1479.308894828422,MOV_HFA_k30_hfa50
2025,1,LAC,KC,0.5714631174083814,1,1525.0168280723867,1474.9831719276133,MOV_HFA_k30_hfa50
2025,1,ATL,TB,0.5714631174083814,0,1476.233517082463,1523.766482917537,MOV_HFA_k30_hfa50
2025,1,CLE,CIN,0.5714631174083814,0,1488.1167585412315,1511.8832414587685,MOV_HFA_k30_hfa50
2025,1,IND,MIA,0.5714631174083814,1,1538.5683194332457,1461.4316805667543,MOV_HFA_k30_hfa50
2025,1,JAX,CAR,0.5714631174083814,1,1536.4240924253647,1463.5759075746353,MOV_HFA_k30_hfa50
2025,1,NE,LV,0.5714631174083814,0,1464.3502756236944,1535.6497243763056,MOV_HFA_k30_hfa50
2025,1,NO,ARI,0.5714631174083814,0,1464.3502756236944,1535.6497243763056,MOV_HFA_k30_hfa50
2025,1,NYJ,PIT,0.5714631174083814,0,1481.165507900837,1518.834492099163,MOV_HFA_k30_hfa50
2025,1,WAS,NYG,0.5714631174083814,1,1535.6446958321194,1464.3553041678806,MOV_HFA_k30_hfa50
2025,1,DEN,TEN,0.5714631174083814,1,1528.2477531217605,1471.7522468782395,MOV_HFA_k30_hfa50
2025,1,SEA,SF,0.5714631174083814,0,1472.407967798555,1527.592032201445,MOV_HFA_k30_hfa50
2025,1,GB,DET,0.5714631174083814,1,1534.8149817324584,1465.1850182675416,MOV_HFA_k30_hfa50
2025,1,LAR,HOU,0.5714631174083814,1,1523.03505051891,1476.96494948109,MOV_HFA_k30_hfa50
2025,1,BUF,BAL,0.5714631174083814,1,1508.9111739580298,1491.0888260419702,MOV_HFA_k30_hfa50
2025,1,CHI,MIN,0.5714631174083814,0,1476.233517082463,1523.766482917537,MOV_HFA_k30_hfa50
2025,2,GB,WAS,0.5702930577282413,1,1564.4980857213884,1505.9615918431894,MOV_HFA_k30_hfa50
2025,2,BAL,CLE,0.5756476749023413,1,1529.2805353007595,1449.9250492824422,MOV_HFA_k30_hfa50
2025,2,CIN,JAX,0.5365732232974252,1,1534.258940180636,1514.0483937034971,MOV_HFA_k30_hfa50
2025,2,DAL,NYG,0.5924017247475666,1,1496.260430545961,1447.4037684503414,MOV_HFA_k30_hfa50
2025,2,DET,CHI,0.5558220367440739,1,1505.161034960575,1436.2575003894297,MOV_HFA_k30_hfa50
2025,2,MIA,NE,0.5673438738871678,0,1428.3116745007123,1497.4702816897363,MOV_HFA_k30_hfa50
2025,2,NO,SF,0.4809528021241378,0,1438.4977234999637,1553.4445843251756,MOV_HFA_k30_hfa50
2025,2,NYJ,BUF,0.5319828332048754,0,1433.2870529123982,1556.7896289464686,MOV_HFA_k30_hfa50
2025,2,PIT,SEA,0.635312386985461,0,1467.220756979002,1524.021702918716,MOV_HFA_k30_hfa50
2025,2,TEN,LAR,0.49815390555122685,0,1431.281473355004,1563.5058240421456,MOV_HFA_k30_hfa50
2025,2,ARI,CAR,0.6687890880025226,1,1553.4532330127997,1445.7723989381411,MOV_HFA_k30_hfa50
2025,2,IND,DEN,0.5859464505124752,1,1547.1783209460891,1519.6377516089171,MOV_HFA_k30_hfa50
2025,2,KC,PHI,0.5061764663869905,0,1453.931884495097,1541.7423926040944,MOV_HFA_k30_hfa50
2025,2,MIN,ATL,0.6367867923733002,0,1469.6418977934131,1530.3581022065869,MOV_HFA_k30_hfa50
2025,2,HOU,TB,0.5046028333656395,0,1466.4720285435913,1534.2594038550355,MOV_HFA_k30_hfa50
2025,2,LV,LAC,0.5863825811606628,0,1491.936545118926,1568.7300073297663,MOV_HFA_k30_hfa50
2025,3,BUF,MIA,0.7364118498934679,1,1575.7513323196522,1409.3499711275288,MOV_HFA_k30_hfa50
2025,3,CAR,ATL,0.45039092821135335,1,1495.2372153991193,1480.8932857456086,MOV_HFA_k30_hfa50
2025,3,CLE,GB,0.4081273397727084,1,1474.5403412236658,1539.8827937801648,MOV_HFA_k30_hfa50
2025,3,JAX,HOU,0.636844572635334,1,1536.7032081559546,1443.8172140911338,MOV_HFA_k30_hfa50
2025,3,MIN,CIN,0.47897678721047043,1,1516.5339869444708,1487.3668510295784,MOV_HFA_k30_hfa50
2025,3,NE,PIT,0.6134774740862612,0,1459.1995653547428,1505.4914733139956,MOV_HFA_k30_hfa50
2025,3,PHI,LAR,0.5405464576579785,1,1570.4045960766332,1534.8436205696069,MOV_HFA_k30_hfa50
2025,3,TB,NYJ,0.7045514630429225,1,1543.9969056561374,1423.5495511112963,MOV_HFA_k30_hfa50
2025,3,TEN,IND,0.4062878403675402,0,1394.7155677219253,1583.7442265791678,MOV_HFA_k30_hfa50
2025,3,WAS,LV,0.5911104450474264,1,1541.416876495199,1456.4812604669164,MOV_HFA_k30_hfa50
2025,3,LAC,DEN,0.6388602846784199,1,1583.7493858575688,1504.6183730811147,MOV_HFA_k30_hfa50
2025,3,SEA,NO,0.6857100141424756,1,1552.3078016458933,1410.2116247727865,MOV_HFA_k30_hfa50
2025,3,CHI,DAL,0.48560860249219356,1,1480.8609714252689,1451.6569595101219,MOV_HFA_k30_hfa50
2025,3,SF,ARI,0.5714509251581955,1,1562.3560118139208,1544.5418055240546,MOV_HFA_k30_hfa50
2025,3,NYG,KC,0.5622366255812381,0,1402.890527818792,1498.4451251266464,MOV_HFA_k30_hfa50
2025,3,BAL,DET,0.6050772934386963,0,1489.395814290812,1545.0457559705226,MOV_HFA_k30_hfa50
2025,4,ARI,SEA,0.5604820033190783,0,1521.232014302742,1575.6175928672058,MOV_HFA_k30_hfa50
2025,4,PIT,MIN,0.5558305427400002,1,1523.9639617334321,1498.0614985250343,MOV_HFA_k30_hfa50
2025,4,ATL,WAS,0.48485996526825226,1,1513.0293933857163,1509.2807688550913,MOV_HFA_k30_hfa50
2025,4,BUF,NO,0.7756938908026751,1,1593.0113466394635,1392.9516104529753,MOV_HFA_k30_hfa50
2025,4,DET,CLE,0.6667861556197304,1,1575.035001964747,1444.5510952294414,MOV_HFA_k30_hfa50
2025,4,HOU,TEN,0.6388727564789903,1,1476.3186660080246,1362.2141158050345,MOV_HFA_k30_hfa50
2025,4,NE,CAR,0.5200826269123697,1,1502.3921289326295,1452.0446518212327,MOV_HFA_k30_hfa50
2025,4,NYG,LAC,0.32010612475192174,1,1431.1665191812829,1555.4733944950779,MOV_HFA_k30_hfa50
2025,4,TB,PHI,0.5338999748014241,0,1512.8292642697434,1601.5722374630272,MOV_HFA_k30_hfa50
2025,4,LAR,IND,0.5015821498529589,1,1565.9365440509223,1552.6513030978524,MOV_HFA_k30_hfa50
2025,4,SF,JAX,0.6071844718808374,0,1529.718156002099,1569.3410639677763,MOV_HFA_k30_hfa50
2025,4,KC,BAL,0.5841699134590337,1,1534.5022312732922,1453.3387081441663,MOV_HFA_k30_hfa50
2025,4,LV,CHI,0.5368038738154369,0,1445.3187377174515,1492.0234941747337,MOV_HFA_k30_hfa50
2025,4,DAL,GB,0.4452095041285356,0,1448.317888229158,1543.2218650611287,MOV_HFA_k30_hfa50
2025,4,MIA,NYJ,0.5513393735439034,1,1435.5415691226017,1397.3579531162234,MOV_HFA_k30_hfa50
2025,4,DEN,CIN,0.595591826784124,1,1541.0151086705434,1450.9701154401496,MOV_HFA_k30_hfa50
2025,5,LAR,SF,0.6215924674442538,0,1540.0852400749452,1555.569459978076,MOV_HFA_k30_hfa50
2025,5,CLE,MIN,0.494948295464532,0,1420.653438686984,1521.9591550674918,MOV_HFA_k30_hfa50
2025,5,BAL,HOU,0.5388067613920667,0,1404.8460996188803,1524.8112745333106,MOV_HFA_k30_hfa50
2025,5,CAR,MIA,0.5945536789742737,1,1468.9066902784757,1418.6795306653587,MOV_HFA_k30_hfa50
2025,5,IND,LV,0.7121151494157605,1,1578.560939650434,1419.40910116487,MOV_HFA_k30_hfa50
2025,5,NO,NYG,0.5169536080067997,1,1430.1212964359875,1393.9968331982707,MOV_HFA_k30_hfa50
2025,5,NYJ,DAL,0.49861854583939813,0,1355.884028409406,1489.7918129359753,MOV_HFA_k30_hfa50
2025,5,PHI,DEN,0.6539432945049094,0,1569.9978035402794,1572.5895425932913,MOV_HFA_k30_hfa50
2025,5,ARI,TEN,0.7690942212246445,0,1505.2391495719378,1378.2069805358387,MOV_HFA_k30_hfa50
2025,5,SEA,TB,0.656844094020853,0,1548.3002149569254,1540.1466421800237,MOV_HFA_k30_hfa50
2025,5,CIN,DET,0.3949978334702783,0,1419.697457612093,1606.3076597928034,MOV_HFA_k30_hfa50
