season,week,home_team,away_team,p_home,actual,home_elo_post,away_elo_post,model
2025,1,PHI,DAL,0.5,1,1510.0,1490.0,BASE
2025,1,LAC,KC,0.5,1,1510.0,1490.0,BASE
2025,1,ATL,TB,0.5,0,1490.0,1510.0,BASE
2025,1,CLE,CIN,0.5,0,1490.0,1510.0,BASE
2025,1,IND,MIA,0.5,1,1510.0,1490.0,BASE
2025,1,JAX,CAR,0.5,1,1510.0,1490.0,BASE
2025,1,NE,LV,0.5,0,1490.0,1510.0,BASE
2025,1,NO,ARI,0.5,0,1490.0,1510.0,BASE
2025,1,NYJ,PIT,0.5,0,1490.0,1510.0,BASE
2025,1,WAS,NYG,0.5,1,1510.0,1490.0,BASE
2025,1,DEN,TEN,0.5,1,1510.0,1490.0,BASE
2025,1,SEA,SF,0.5,0,1490.0,1510.0,BASE
2025,1,GB,DET,0.5,1,1510.0,1490.0,BASE
2025,1,LAR,HOU,0.5,1,1510.0,1490.0,BASE
2025,1,BUF,BAL,0.5,1,1510.0,1490.0,BASE
2025,1,CHI,MIN,0.5,0,1490.0,1510.0,BASE
2025,2,GB,WAS,0.5,1,1520.0,1500.0,BASE
2025,2,BAL,CLE,0.5,1,1500.0,1480.0,BASE
2025,2,CIN,JAX,0.5,1,1520.0,1500.0,BASE
2025,2,DAL,NYG,0.5,1,1500.0,1480.0,BASE
2025,2,DET,CHI,0.5,1,1500.0,1480.0,BASE
2025,2,MIA,NE,0.5,0,1480.0,1500.0,BASE
2025,2,NO,SF,0.4712494361077314,0,1480.5750112778453,1519.4249887221547,BASE
2025,2,NYJ,BUF,0.4712494361077314,0,1480.5750112778453,1519.4249887221547,BASE
2025,2,PIT,SEA,0.5287505638922686,0,1499.4249887221547,1500.5750112778453,BASE
2025,2,TEN,LAR,0.4712494361077314,0,1480.5750112778453,1519.4249887221547,BASE
2025,2,ARI,CAR,0.5287505638922686,1,1519.4249887221547,1480.5750112778453,BASE
2025,2,IND,DEN,0.5,1,1520.0,1500.0,BASE
2025,2,KC,PHI,0.4712494361077314,0,1480.5750112778453,1519.4249887221547,BASE
2025,2,MIN,ATL,0.5287505638922686,0,1499.4249887221547,1500.5750112778453,BASE
2025,2,HOU,TB,0.4712494361077314,0,1480.5750112778453,1519.4249887221547,BASE
2025,2,LV,LAC,0.5,0,1500.0,1520.0,BASE
2025,3,BUF,MIA,0.5564948440175592,1,1528.2950918418035,1471.1298968803512,BASE
2025,3,CAR,ATL,0.4712494361077314,1,1491.1500225556906,1490.0,BASE
2025,3,CLE,GB,0.44268836623770724,1,1491.1462326752458,1508.8537673247542,BASE
2025,3,JAX,HOU,0.5279257144552656,1,1509.4414857108948,1471.1335255669505,BASE
2025,3,MIN,CIN,0.4704247436496642,1,1510.0164938491614,1509.4084948729933,BASE
2025,3,NE,PIT,0.500827506992384,0,1489.9834498601524,1509.4415388620023,BASE
2025,3,PHI,LAR,0.5,1,1529.4249887221547,1509.4249887221547,BASE
2025,3,TB,NYJ,0.5556777487371204,1,1528.3114337474124,1471.6885662525876,BASE
2025,3,TEN,IND,0.44350515598244084,0,1471.7049081581965,1528.8701031196488,BASE
2025,3,WAS,LV,0.5,1,1510.0,1490.0,BASE
2025,3,LAC,DEN,0.5287505638922686,1,1529.4249887221547,1490.5750112778453,BASE
2025,3,SEA,NO,0.5287505638922686,1,1510.0,1471.1500225556906,BASE
2025,3,CHI,DAL,0.4712494361077314,1,1490.5750112778453,1489.4249887221547,BASE
2025,3,SF,ARI,0.5,1,1529.4249887221547,1509.4249887221547,BASE
2025,3,NYG,KC,0.499172493007616,0,1470.0165501398476,1490.5584611379977,BASE
2025,3,BAL,DET,0.5,0,1490.0,1510.0,BASE
2025,4,ARI,SEA,0.499172493007616,0,1499.4415388620023,1519.9834498601524,BASE
2025,4,PIT,MIN,0.4991725740162034,1,1519.4580873816783,1499.9999453294854,BASE
2025,4,ATL,WAS,0.4712494361077314,1,1500.5750112778453,1499.4249887221547,BASE
2025,4,BUF,NO,0.5815047161833935,1,1536.6649975181356,1462.7801168793585,BASE
2025,4,DET,CLE,0.5271061505646365,1,1519.4578769887073,1481.6883556865384,BASE
2025,4,HOU,TEN,0.4991777150931966,1,1481.1499712650866,1461.6884624600605,BASE
2025,4,NE,CAR,0.4983211732473323,1,1500.0170263952057,1481.1164460206373,BASE
2025,4,NYG,LAC,0.4153279936936211,1,1481.7099902659752,1517.731548596027,BASE
2025,4,TB,PHI,0.4983974710591351,0,1518.3434843262296,1539.3929381433375,BASE
2025,4,LAR,IND,0.47204541281037343,1,1519.9840804659473,1518.3110113758562,BASE
2025,4,SF,JAX,0.5287269012494697,0,1518.8504506971653,1520.0160237358841,BASE
2025,4,KC,BAL,0.5008036894899498,1,1500.5423873481986,1480.016073789799,BASE
2025,4,LV,CHI,0.499172493007616,0,1480.0165501398476,1500.5584611379977,BASE
2025,4,DAL,GB,0.4720688484850101,0,1479.9836117524544,1518.2951442944545,BASE
2025,4,MIA,NYJ,0.49919601083766607,1,1481.1459766635978,1461.672486469341,BASE
2025,4,DEN,CIN,0.4729229543703349,1,1501.1165521904386,1498.8669539604,BASE
2025,5,LAR,SF,0.5016314185896515,0,1509.9514520941543,1528.8830790689583,BASE
2025,5,CLE,MIN,0.4736718778761892,0,1472.2149181290147,1509.4733828870092,BASE
2025,5,BAL,HOU,0.49836819615382016,0,1470.0487098667227,1491.117335188163,BASE
2025,5,CAR,MIA,0.49995750198868527,1,1491.1172959808637,1471.1451267033715,BASE
2025,5,IND,LV,0.5548880699660234,1,1527.2132499765357,1471.114311539168,BASE
2025,5,NO,NYG,0.4727846471990456,1,1473.3244239353776,1471.1656832099561,BASE
2025,5,NYJ,DAL,0.4736725442908632,0,1452.1990355835237,1489.4570626382717,BASE
2025,5,PHI,DEN,0.5548623708664119,0,1528.2956907260093,1512.2137996077668,BASE
2025,5,ARI,TEN,0.5541182124592532,0,1488.3591746128172,1472.7708267092455,BASE
2025,5,SEA,TB,0.5023600825918976,0,1509.9362482083145,1528.3906859780675,BASE
2025,5,CIN,DET,0.47040192497996847,0,1489.4589154608007,1528.8659154883067,BASE
2025,5,LAC,WAS,0.5263209037685727,0,1507.2051305206555,1509.951406797526,BASE
2025,5,BUF,NE,0.5525459335621677,0,1525.6140788468922,1511.067945066449,BASE
2025,5,JAX,KC,0.5279955051406884,1,1529.4561136330703,1491.1022974510124,BASE
2025,6,NYG,PHI,0.41851638362875315,1,1482.795355537381,1516.6660183985844,BASE
2025,6,NYJ,DEN,0.41448069560762757,0,1443.909421671371,1520.5034135199194,BASE
2025,6,BAL,LAR,0.4428264969203645,0,1461.1921799283155,1518.8079820325615,BASE
2025,6,CAR,DAL,0.5023892496552959,1,1501.0695109877577,1479.5048476313777,BASE
2025,6,IND,ARI,0.5556835729817711,1,1536.0995785169002,1479.4728460724527,BASE
2025,6,JAX,SEA,0.5280618250107223,0,1518.894877132856,1520.4974847085289,BASE
2025,6,MIA,LAC,0.4482910222924389,0,1462.1793062575227,1516.1709509665043,BASE
2025,6,NO,NE,0.4458953776250559,0,1464.4065163828764,1519.9858526189503,BASE
2025,6,PIT,CLE,0.5675724339611631,1,1528.106638702455,1463.566366808238,BASE
2025,6,LV,TEN,0.4976161011031734,1,1481.1619895171045,1462.723148731309,BASE
2025,6,GB,CIN,0.5414036423217037,1,1527.4670714480205,1480.2869883072347,BASE
2025,6,TB,SF,0.4992913898550568,1,1538.4048581809664,1518.8689068660594,BASE
2025,6,KC,DET,0.4458667946830661,1,1502.184961557351,1517.783251381968,BASE
2025,6,ATL,BUF,0.4640281408545991,1,1511.2944484607533,1514.8946416639842,BASE
2025,6,WAS,CHI,0.5135142430719459,0,1499.681121936087,1510.8287459994367,BASE
2025,7,CIN,PIT,0.43161327867519994,1,1491.6547227337308,1516.738904275959,BASE
2025,7,JAX,LAR,0.5001250520990127,0,1508.8923760908758,1528.8104830745417,BASE
2025,7,CHI,NO,0.5664122162701192,1,1519.5005016740342,1455.7347607082788,BASE
2025,7,CLE,MIA,0.5019961299870055,1,1473.5264442084979,1452.2192288572628,BASE
2025,7,KC,LV,0.5302176188120351,1,1511.5806091811103,1471.7663418933453,BASE
2025,7,MIN,PHI,0.48965044391270757,0,1499.680374008755,1526.4590272768385,BASE
2025,7,NYJ,CAR,0.41847424277408196,0,1435.5399368158894,1509.4389958432394,BASE
2025,7,TEN,NE,0.4183305014988445,0,1454.356538701332,1528.3524626489273,BASE
2025,7,DEN,NYG,0.5540541838326052,1,1529.4223298432673,1473.876439214033,BASE
2025,7,LAC,IND,0.47135181091825884,0,1506.743914748139,1545.5266147352654,BASE
2025,7,ARI,GB,0.43136676186593964,0,1470.8455108351338,1536.0944066853394,BASE
2025,7,DAL,WAS,0.4709966031485325,1,1490.084915568407,1489.1010539990577,BASE
2025,7,SF,ATL,0.5108987952571166,1,1528.650930960917,1501.5124243658956,BASE
2025,7,DET,TB,0.4703579224505029,1,1528.376092932958,1527.8120166299764,BASE
2025,7,SEA,HOU,0.5421809382563126,1,1529.6538659434027,1481.9609539532892,BASE
2025,8,LAC,MIN,0.5101638519553422,1,1516.5406377090324,1489.8836510478618,BASE
2025,8,ATL,MIA,0.570466434283609,0,1490.1030956802235,1463.628557542935,BASE
2025,8,BAL,CHI,0.41686660704416273,1,1472.8548477874322,1507.8378338149175,BASE
2025,8,CAR,BUF,0.4921493397781754,0,1499.5960090476758,1524.7376284595478,BASE
2025,8,CIN,NYJ,0.5800607237899633,0,1480.0535082579315,1447.1411512916886,BASE
2025,8,HOU,SF,0.4332093010097674,1,1493.2967679330939,1517.3151169811124,BASE
2025,8,NE,CLE,0.5782525246699087,1,1536.7874121555292,1465.091494701896,BASE
2025,8,PHI,NYG,0.5750999064008876,1,1534.9570291488208,1465.3784373420508,BASE
2025,8,NO,TB,0.39773537268791925,0,1447.7800532545205,1535.7667240837347,BASE
2025,8,DEN,DAL,0.5563704196963447,1,1538.2949214493403,1481.212323962334,BASE
2025,8,IND,TEN,0.6282734842608376,1,1552.9611450500486,1446.922008386549,BASE
2025,8,PIT,GB,0.4721739735648114,0,1507.2954248046626,1545.5378861566358,BASE
2025,8,KC,WAS,0.5323056130240498,1,1520.9344969206293,1479.7471662595387,BASE
2025,9,MIA,BAL,0.4867254212284537,0,1453.8940491183657,1482.5893562120013,BASE
2025,9,CIN,CHI,0.460100160334145,0,1470.8515050512485,1517.0398370216005,BASE
2025,9,DET,MIN,0.5551695359070139,0,1517.2727022148179,1500.987041766002,BASE
2025,9,GB,CAR,0.5657330049861086,0,1534.2232260569135,1510.910669147398,BASE
2025,9,HOU,DEN,0.43560212298124396,0,1484.584725473469,1547.0069639089652,BASE
2025,9,NE,ATL,0.5667826981719926,1,1545.4517581920893,1481.4387496436634,BASE
2025,9,NYG,SF,0.425808912928182,0,1456.862259083487,1525.8312952396761,BASE
2025,9,PIT,IND,0.4346575886573555,1,1518.6022730315156,1541.6542968231956,BASE
2025,9,TEN,LAC,0.40113046524438956,0,1438.8993990816612,1524.56324701392,BASE
2025,9,LAR,NO,0.6145428556549164,1,1536.5196259614434,1440.0709103676188,BASE
2025,9,LV,JAX,0.44677377551869796,0,1462.8308663829714,1517.8278516012497,BASE
2025,9,BUF,KC,0.5054729276532398,1,1534.628169906483,1511.043955473694,BASE
2025,9,WAS,SEA,0.42866841473080636,0,1471.1737979649226,1538.2272342380188,BASE
2025,9,DAL,ARI,0.5149146173999751,0,1470.9140316143346,1481.1438031831333,BASE
2025,10,DEN,LV,0.6188232632033164,1,1554.6304986448988,1455.2073316470378,BASE
2025,10,IND,ATL,0.58579977381809,1,1549.938301346834,1473.1547451200252,BASE
2025,10,CAR,NO,0.6005569880435645,0,1498.8995293865266,1452.0820501284902,BASE
2025,10,CHI,NYG,0.5857467397072434,1,1525.3249022274556,1448.577193877632,BASE
2025,10,HOU,JAX,0.45230475598188324,1,1495.5386303538314,1506.8739467208873,BASE
2025,10,MIA,BUF,0.38586126738751114,1,1466.1768237706156,1522.3453952542332,BASE
2025,10,MIN,BAL,0.5264516789443721,0,1490.4580081871145,1493.1183897908888,BASE
2025,10,NYJ,CLE,0.4741903397464316,1,1457.65734449676,1454.5753014968245,BASE
2025,10,TB,NE,0.48606572458516967,0,1526.0454095920313,1555.1730726837927,BASE
2025,10,SEA,ARI,0.5814183662057071,1,1546.5988669139047,1472.7721705072474,BASE
2025,10,SF,LAR,0.4846231061835482,0,1516.1388331160051,1546.2120880851144,BASE
2025,10,WAS,DET,0.434044933688749,0,1462.4928992911478,1525.9536008885927,BASE
2025,10,LAC,PIT,0.5085776895046931,1,1534.3916932238262,1508.7738268216094,BASE
2025,10,GB,PHI,0.49894397403234486,0,1524.2443465762667,1544.9359086294676,BASE
2025,11,NE,NYJ,0.6367638417079524,1,1562.4377958496336,1450.3926213309192,BASE
2025,11,MIA,WAS,0.5053013948210056,1,1476.0707958741955,1452.5989271875678,BASE
2025,11,ATL,CAR,0.4630179385847361,0,1463.8943863483305,1508.1598881582213,BASE
2025,11,BUF,TB,0.49467545262600116,1,1532.451886201713,1515.9389186445514,BASE
2025,11,JAX,LAC,0.4604813786950784,1,1517.6643191469857,1523.6013207977278,BASE
2025,11,MIN,CHI,0.449990278051147,0,1481.4582026260916,1534.3247077884785,BASE
2025,11,NYG,GB,0.3927958273118975,0,1440.721277331394,1532.1002631225047,BASE
2025,11,PIT,CIN,0.5543589100349942,1,1517.6866486209096,1461.9386832519483,BASE
2025,11,TEN,HOU,0.419204067557064,0,1430.5153177305199,1503.9227117049727,BASE
2025,11,ARI,SF,0.43791245959658676,0,1464.0139213153157,1524.897082307937,BASE
2025,11,LAR,SEA,0.4994433807515282,1,1556.2232204700838,1536.5877345289352,BASE
2025,11,CLE,BAL,0.44475846657656365,0,1445.6801321652933,1502.01355912242,BASE
2025,11,DEN,KC,0.5623990702139032,1,1563.3825172406207,1502.2919368779721,BASE
2025,11,PHI,DET,0.5272905877210975,1,1554.3900968750456,1516.4994126430147,BASE
2025,11,LV,DAL,0.4774116277501064,0,1445.6590990920356,1480.4622641693368,BASE
2025,12,HOU,BUF,0.45903524635730786,1,1514.7420067778266,1521.632591128859,BASE
2025,12,BAL,NYJ,0.5737466426238643,1,1510.5386262699428,1441.8675541833964,BASE
