season,week,home_team,away_team,p_home,actual,home_elo_post,away_elo_post,model
2025,1,PHI,DAL,0.6131368201531431,1,1506.2263226857035,1493.7736773142965,MOV_HFA_k10_hfa80
2025,1,LAC,KC,0.6131368201531431,1,1507.5280098795981,1492.4719901204019,MOV_HFA_k10_hfa80
2025,1,ATL,TB,0.6131368201531431,0,1491.5001188362671,1508.4998811637329,MOV_HFA_k10_hfa80
2025,1,CLE,CIN,0.6131368201531431,0,1495.7500594181336,1504.2499405818664,MOV_HFA_k10_hfa80
2025,1,IND,MIA,0.6131368201531431,1,1511.6058953954057,1488.3941046045943,MOV_HFA_k10_hfa80
2025,1,JAX,CAR,0.6131368201531431,1,1510.9606592346613,1489.0393407653387,MOV_HFA_k10_hfa80
2025,1,NE,LV,0.6131368201531431,0,1487.2501782544007,1512.7498217455993,MOV_HFA_k10_hfa80
2025,1,NO,ARI,0.6131368201531431,0,1487.2501782544007,1512.7498217455993,MOV_HFA_k10_hfa80
2025,1,NYJ,PIT,0.6131368201531431,0,1493.2640035474487,1506.7359964525513,MOV_HFA_k10_hfa80
2025,1,WAS,NYG,0.6131368201531431,1,1510.7261248949321,1489.2738751050679,MOV_HFA_k10_hfa80
2025,1,DEN,TEN,0.6131368201531431,1,1508.5002528682596,1491.4997471317404,MOV_HFA_k10_hfa80
2025,1,SEA,SF,0.6131368201531431,0,1490.1319435613625,1509.8680564386375,MOV_HFA_k10_hfa80
2025,1,GB,DET,0.6131368201531431,1,1510.4764491198332,1489.5235508801668,MOV_HFA_k10_hfa80
2025,1,LAR,HOU,0.6131368201531431,1,1506.9316576578628,1493.0683423421372,MOV_HFA_k10_hfa80
2025,1,BUF,BAL,0.6131368201531431,1,1502.6815312237331,1497.3184687762669,MOV_HFA_k10_hfa80
2025,1,CHI,MIN,0.6131368201531431,0,1491.5001188362671,1508.4998811637329,MOV_HFA_k10_hfa80
2025,2,GB,WAS,0.612795849149172,1,1519.3921541767786,1501.8104198379867,MOV_HFA_k10_hfa80
2025,2,BAL,CLE,0.6152761787367792,1,1508.8601834141634,1484.208344780237,MOV_HFA_k10_hfa80
2025,2,CIN,JAX,0.6039347081108051,1,1510.624365547524,1504.5862342690039,MOV_HFA_k10_hfa80
2025,2,DAL,NYG,0.6192627050644247,1,1499.051816964669,1483.9957354546955,MOV_HFA_k10_hfa80
2025,2,DET,CHI,0.6104344989583469,1,1501.2105159114165,1479.8131538050175,MOV_HFA_k10_hfa80
2025,2,MIA,NE,0.6146976068604117,0,1476.4326414866973,1499.2116413722977,MOV_HFA_k10_hfa80
2025,2,NO,SF,0.5818367602575973,0,1476.8250630070354,1520.2931716860028,MOV_HFA_k10_hfa80
2025,2,NYJ,BUF,0.6002016462581309,0,1475.257954159705,1520.687580611477,MOV_HFA_k10_hfa80
2025,2,PIT,SEA,0.6355491273160513,0,1489.5250070321656,1507.3429329817482,MOV_HFA_k10_hfa80
2025,2,TEN,LAR,0.5918657813170091,0,1475.47172465053,1522.9596801390733,MOV_HFA_k10_hfa80
2025,2,ARI,CAR,0.6449709176726985,1,1519.1110889467122,1482.6780735642258,MOV_HFA_k10_hfa80
2025,2,IND,DEN,0.6173686957692969,1,1514.2580934926207,1505.8480547710446,MOV_HFA_k10_hfa80
2025,2,KC,PHI,0.5941964265360298,0,1484.234678565357,1514.4636342407484,MOV_HFA_k10_hfa80
2025,2,MIN,ATL,0.6360765829835363,0,1490.4784745362265,1509.5215254637735,MOV_HFA_k10_hfa80
2025,2,HOU,TB,0.5918662981850771,0,1488.9658377835829,1512.6023857222872,MOV_HFA_k10_hfa80
2025,2,LV,LAC,0.6202421571730327,0,1497.337383137218,1522.9404484879794,MOV_HFA_k10_hfa80
2025,3,BUF,MIA,0.6715643528940375,1,1528.5631234676155,1468.5570986305588,MOV_HFA_k10_hfa80
2025,3,CAR,ATL,0.5759070658476306,1,1495.400861588797,1496.7987374392023,MOV_HFA_k10_hfa80
2025,3,CLE,GB,0.564140337907222,1,1490.2506426982254,1513.3498562587902,MOV_HFA_k10_hfa80
2025,3,JAX,HOU,0.6342365661701791,1,1512.1920710563359,1481.3600009962508,MOV_HFA_k10_hfa80
2025,3,MIN,CIN,0.5852948490821944,1,1502.9196290637606,1498.1832110199898,MOV_HFA_k10_hfa80
2025,3,NE,PIT,0.6262769729039194,0,1486.1885778317585,1502.5480705727048,MOV_HFA_k10_hfa80
2025,3,PHI,LAR,0.6014738270712037,1,1522.7507530350967,1514.672561344725,MOV_HFA_k10_hfa80
2025,3,TB,NYJ,0.6627311122851477,1,1516.3076631685767,1471.5526767134154,MOV_HFA_k10_hfa80
2025,3,TEN,IND,0.5590345454381036,0,1458.7006882873868,1531.0291298557638,MOV_HFA_k10_hfa80
2025,3,WAS,LV,0.6192263772290816,1,1512.8161930920755,1486.3316098831292,MOV_HFA_k10_hfa80
2025,3,LAC,DEN,0.6362000075934631,1,1527.983787268466,1500.8047159905582,MOV_HFA_k10_hfa80
2025,3,SEA,NO,0.6538921504235925,1,1517.7261684690404,1466.4418275197431,MOV_HFA_k10_hfa80
2025,3,CHI,DAL,0.5865618933993031,1,1491.7630520745847,1487.1019186951016,MOV_HFA_k10_hfa80
2025,3,SF,ARI,0.6147496274478657,1,1522.9635237814446,1516.4407368512705,MOV_HFA_k10_hfa80
2025,3,NYG,KC,0.6128105085439672,0,1467.8233148123134,1500.407099207739,MOV_HFA_k10_hfa80
2025,3,BAL,DET,0.6235284807228971,0,1495.1598623890288,1514.910836936551,MOV_HFA_k10_hfa80
2025,4,ARI,SEA,0.6113801864418363,0,1507.965207801623,1526.201697518688,MOV_HFA_k10_hfa80
2025,4,PIT,MIN,0.6126293592106324,1,1507.9181679226017,1497.5495317138636,MOV_HFA_k10_hfa80
2025,4,ATL,WAS,0.5910513088701504,1,1505.3025864067124,1504.3123441245655,MOV_HFA_k10_hfa80
