season,week,home_team,away_team,p_home,actual,home_elo_post,away_elo_post,model
2025,1,PHI,DAL,0.5714631174083814,1,1517.2425876429818,1482.7574123570182,MOV_HFA_k25_hfa50
2025,1,LAC,KC,0.5714631174083814,1,1520.847356726989,1479.152643273011,MOV_HFA_k25_hfa50
2025,1,ATL,TB,0.5714631174083814,0,1480.1945975687192,1519.8054024312808,MOV_HFA_k25_hfa50
2025,1,CLE,CIN,0.5714631174083814,0,1490.0972987843595,1509.9027012156405,MOV_HFA_k25_hfa50
2025,1,IND,MIA,0.5714631174083814,1,1532.1402661943714,1467.8597338056286,MOV_HFA_k25_hfa50
2025,1,JAX,CAR,0.5714631174083814,1,1530.3534103544707,1469.6465896455293,MOV_HFA_k25_hfa50
2025,1,NE,LV,0.5714631174083814,0,1470.2918963530788,1529.7081036469212,MOV_HFA_k25_hfa50
2025,1,NO,ARI,0.5714631174083814,0,1470.2918963530788,1529.7081036469212,MOV_HFA_k25_hfa50
2025,1,NYJ,PIT,0.5714631174083814,0,1484.3045899173642,1515.6954100826358,MOV_HFA_k25_hfa50
2025,1,WAS,NYG,0.5714631174083814,1,1529.703913193433,1470.296086806567,MOV_HFA_k25_hfa50
2025,1,DEN,TEN,0.5714631174083814,1,1523.5397942681338,1476.4602057318662,MOV_HFA_k25_hfa50
2025,1,SEA,SF,0.5714631174083814,0,1477.0066398321294,1522.9933601678706,MOV_HFA_k25_hfa50
2025,1,GB,DET,0.5714631174083814,1,1529.0124847770487,1470.9875152229513,MOV_HFA_k25_hfa50
2025,1,LAR,HOU,0.5714631174083814,1,1519.195875432425,1480.804124567575,MOV_HFA_k25_hfa50
2025,1,BUF,BAL,0.5714631174083814,1,1507.4259782983581,1492.5740217016419,MOV_HFA_k25_hfa50
2025,1,CHI,MIN,0.5714631174083814,0,1480.1945975687192,1519.8054024312808,MOV_HFA_k25_hfa50
2025,2,GB,WAS,0.5704881225919942,1,1553.7371759316377,1504.979222038844,MOV_HFA_k25_hfa50
2025,2,BAL,CLE,0.5749509844615969,1,1524.4526978670222,1458.2186226189792,MOV_HFA_k25_hfa50
2025,2,CIN,JAX,0.5424226099088848,1,1528.3137612027726,1511.9423503673386,MOV_HFA_k25_hfa50
2025,2,DAL,NYG,0.5889330208042629,1,1497.0039082395592,1456.049590924026,MOV_HFA_k25_hfa50
2025,2,DET,CHI,0.5584374451967216,1,1504.1047068331973,1447.0774059584733,MOV_HFA_k25_hfa50
2025,2,MIA,NE,0.5680310773593175,0,1440.2262978453207,1497.9253323133867,MOV_HFA_k25_hfa50
2025,2,NO,SF,0.49611235940202475,0,1448.0690459090874,1545.216210611862,MOV_HFA_k25_hfa50
2025,2,NYJ,BUF,0.5386044462013637,0,1443.9092564522618,1547.8213117634605,MOV_HFA_k25_hfa50
2025,2,PIT,SEA,0.6249315546046069,0,1473.3867595295828,1519.3152903851824,MOV_HFA_k25_hfa50
2025,2,TEN,LAR,0.5104526885323692,0,1441.901918086035,1553.7541630782562,MOV_HFA_k25_hfa50
2025,2,ARI,CAR,0.6532973758840511,1,1545.2382963910704,1454.11639690138,MOV_HFA_k25_hfa50
2025,2,IND,DEN,0.583542150761501,1,1539.3569307949144,1516.3231296675908,MOV_HFA_k25_hfa50
2025,2,KC,PHI,0.517133237216462,0,1461.2301710054896,1535.1650599105033,MOV_HFA_k25_hfa50
2025,2,MIN,ATL,0.6261748004096863,0,1475.4532324254692,1524.5467675745308,MOV_HFA_k25_hfa50
2025,2,HOU,TB,0.5158231481129791,0,1471.8655905480232,1528.7439364508325,MOV_HFA_k25_hfa50
2025,2,LV,LAC,0.5839062141341069,0,1493.4342927880618,1557.1211675858483,MOV_HFA_k25_hfa50
2025,3,BUF,MIA,0.7124247698801589,1,1565.0606938854173,1422.9869157233638,MOV_HFA_k25_hfa50
2025,3,CAR,ATL,0.47063217502061233,1,1493.8189837748341,1484.8441807010768,MOV_HFA_k25_hfa50
